Invoice_Id,Branch,City,Category,Unit_Price,Quantity,Date,Time,Payment_Method,Rating,Profit_Margin
8969,XF074,Weslaco,Home and lifestyle,$76,1,24-07-2021,08:28:00,Cash,3,0.33
8970,XF065,Texas City,Fashion accessories,$46,2,01-06-2021,14:30:00,Cash,4,0.33
8971,XF099,Weatherford,Home and lifestyle,$63,3,17-05-2021,07:09:00,Cash,6,0.18
8972,XF073,Seguin,Fashion accessories,$35,3,10-08-2020,09:20:00,Cash,5,0.33
8973,XF032,Tyler,Home and lifestyle,$38,3,19-09-2023,06:11:00,Cash,3,0.48
8974,XF069,Rockwall,Fashion accessories,$59,2,07-03-2023,07:24:00,Cash,5,0.33
8975,XF073,Seguin,Home and lifestyle,$37,3,29-09-2023,08:50:00,Cash,7,0.33
8976,XF074,Weslaco,Fashion accessories,$16,3,22-03-2022,08:18:00,Cash,3,0.33
8977,XF054,Sherman,Home and lifestyle,$77,3,06-06-2022,08:12:00,Cash,6,0.21
8978,XF032,Tyler,Fashion accessories,$62,1,12-09-2022,07:43:00,Cash,7,0.48
8979,XF058,Port Arthur,Home and lifestyle,$67,3,16-08-2022,06:52:00,Cash,3,0.33
8980,XF055,Waxahachie,Fashion accessories,$40,3,06-05-2021,12:04:00,Cash,5,0.33
8981,XF074,Weslaco,Home and lifestyle,$29,2,11-12-2021,07:34:00,Cash,4,0.33
8982,XF099,Weatherford,Fashion accessories,$84,3,19-04-2023,13:55:00,Cash,5,0.18
8983,XF086,Rosenberg,Home and lifestyle,$64,3,03-07-2021,12:27:00,Cash,4,0.33
8984,XF087,Waxahachie,Fashion accessories,$55,1,14-08-2023,15:30:00,Cash,7,0.33
8985,XF089,Southlake,Home and lifestyle,$24,2,12-02-2020,14:20:00,Cash,4,0.33
8986,XF056,Rowlett,Fashion accessories,$15,2,12-11-2021,13:18:00,Cash,6,0.33
8987,XF032,Tyler,Home and lifestyle,$32,2,16-04-2023,12:25:00,Cash,5,0.48
8988,XF065,Texas City,Fashion accessories,$23,1,24-07-2020,06:22:00,Cash,5,0.33
8989,XF054,Sherman,Home and lifestyle,$43,1,17-11-2022,13:50:00,Cash,6,0.21
8990,XF038,Sugar Land,Fashion accessories,$27,3,08-10-2020,15:39:00,Cash,5,0.48
8991,XF074,Weslaco,Home and lifestyle,$17,2,14-10-2021,09:24:00,Cash,5,0.33
8992,XF074,Weslaco,Fashion accessories,$69,2,12-03-2020,12:06:00,Cash,3,0.33
8993,XF029,Round Rock,Home and lifestyle,$30,3,11-01-2020,16:42:00,Cash,7,0.48
8994,XF030,Richardson,Fashion accessories,$68,3,15-10-2023,15:56:00,Cash,4,0.48
8995,XF099,Weatherford,Home and lifestyle,$79,2,19-02-2021,16:50:00,Cash,3,0.18
8996,XF030,Richardson,Fashion accessories,$76,2,03-03-2023,16:57:00,Cash,3,0.48
8997,XF074,Weslaco,Home and lifestyle,$39,3,16-03-2023,15:02:00,Cash,5,0.33
8998,XF054,Sherman,Fashion accessories,$28,1,26-10-2021,11:11:00,Cash,6,0.21
8999,XF074,Weslaco,Home and lifestyle,$55,3,26-09-2023,16:03:00,Cash,6,0.33
9000,XF065,Texas City,Fashion accessories,$55,2,20-04-2022,14:10:00,Cash,5,0.33
9001,XF035,San Angelo,Home and lifestyle,$58,2,29-11-2023,09:39:00,Cash,7,0.48
9002,XF058,Port Arthur,Fashion accessories,$75,2,20-09-2020,12:53:00,Cash,3,0.33
9003,XF074,Weslaco,Home and lifestyle,$52,1,09-08-2022,16:35:00,Cash,5,0.33
9004,XF074,Weslaco,Fashion accessories,$58,1,11-05-2021,09:41:00,Cash,4,0.33
9005,XF029,Round Rock,Home and lifestyle,$75,3,02-03-2021,09:40:00,Cash,6,0.48
9006,XF029,Round Rock,Fashion accessories,$81,1,19-06-2021,10:36:00,Cash,3,0.48
9007,XF056,Rowlett,Home and lifestyle,$35,2,21-04-2020,16:48:00,Cash,4,0.33
9008,XF032,Tyler,Fashion accessories,$17,3,05-11-2020,07:54:00,Cash,6,0.48
9009,XF089,Southlake,Home and lifestyle,$24,1,06-02-2020,08:00:00,Cash,4,0.33
9010,XF075,San Marcos,Fashion accessories,$69,3,27-10-2023,11:48:00,Cash,7,0.33
9011,XF069,Rockwall,Home and lifestyle,$39,3,10-04-2022,13:02:00,Cash,4,0.33
9012,XF099,Weatherford,Fashion accessories,$65,1,15-10-2021,06:08:00,Cash,5,0.18
9013,XF025,Waco,Home and lifestyle,$31,3,07-12-2023,10:15:00,Cash,7,0.48
9014,XF074,Weslaco,Fashion accessories,$20,3,11-12-2020,11:14:00,Cash,3,0.33
9015,XF084,Schertz,Home and lifestyle,$61,1,15-09-2020,11:32:00,Cash,7,0.33
9016,XF089,Southlake,Fashion accessories,$26,2,03-11-2023,15:56:00,Cash,7,0.33
9017,XF050,Victoria,Home and lifestyle,$23,3,30-08-2021,13:27:00,Credit card,4,0.48
9018,XF050,Victoria,Fashion accessories,$58,1,17-06-2022,14:50:00,Credit card,4,0.48
9019,XF087,Waxahachie,Home and lifestyle,$20,3,09-10-2021,10:50:00,Cash,7,0.33
9020,XF056,Rowlett,Fashion accessories,$64,2,16-07-2022,07:42:00,Cash,3,0.33
9021,XF086,Rosenberg,Home and lifestyle,$25,1,28-03-2021,06:29:00,Cash,5,0.33
9022,XF035,San Angelo,Fashion accessories,$67,2,30-10-2022,15:29:00,Cash,6,0.48
9023,XF056,Rowlett,Home and lifestyle,$38,3,15-02-2022,13:36:00,Cash,4,0.33
9024,XF030,Richardson,Fashion accessories,$54,3,14-08-2021,15:32:00,Cash,4,0.48
9025,XF035,San Angelo,Home and lifestyle,$67,2,21-10-2023,11:23:00,Cash,5,0.48
9026,XF054,Sherman,Fashion accessories,$53,3,22-05-2023,09:14:00,Cash,5,0.21
9027,XF050,Victoria,Home and lifestyle,$45,2,26-12-2021,16:43:00,Credit card,5,0.48
9028,XF058,Port Arthur,Fashion accessories,$19,1,29-07-2020,13:14:00,Cash,6,0.33
9029,XF046,Temple,Home and lifestyle,$60,1,03-11-2021,13:06:00,Cash,6,0.48
9030,XF075,San Marcos,Fashion accessories,$60,2,10-02-2021,10:21:00,Cash,5,0.33
9031,XF055,Waxahachie,Home and lifestyle,$46,1,13-10-2021,09:18:00,Cash,6,0.33
9032,XF074,Weslaco,Fashion accessories,$57,2,22-07-2020,13:35:00,Cash,6,0.33
9033,XF030,Richardson,Home and lifestyle,$66,3,11-06-2022,07:27:00,Cash,5,0.48
9034,XF009,Plano,Fashion accessories,$53,1,28-06-2023,07:41:00,Cash,7,0.48
9035,XF032,Tyler,Home and lifestyle,$39,3,13-07-2022,08:53:00,Cash,5,0.48
9036,XF074,Weslaco,Fashion accessories,$78,2,11-09-2020,08:27:00,Cash,6,0.33
9037,XF073,Seguin,Home and lifestyle,$79,3,02-06-2022,07:15:00,Cash,3,0.33
9038,XF089,Southlake,Fashion accessories,$39,2,13-03-2022,11:54:00,Cash,5,0.33
9039,XF087,Waxahachie,Home and lifestyle,$66,2,04-03-2023,06:58:00,Cash,5,0.33
9040,XF009,Plano,Fashion accessories,$36,3,10-04-2023,14:17:00,Cash,6,0.48
9041,XF065,Texas City,Home and lifestyle,$50,2,22-06-2020,10:29:00,Cash,7,0.33
9042,XF055,Waxahachie,Fashion accessories,$58,2,07-04-2023,14:29:00,Cash,5,0.33
9043,XF025,Waco,Home and lifestyle,$78,2,22-09-2020,09:29:00,Cash,5,0.48
9044,XF065,Texas City,Fashion accessories,$84,3,13-05-2022,09:09:00,Cash,5,0.33
9045,XF058,Port Arthur,Home and lifestyle,$30,3,01-10-2021,14:48:00,Cash,7,0.33
9046,XF035,San Angelo,Fashion accessories,$84,1,14-07-2020,09:51:00,Cash,5,0.48
9047,XF082,Weslaco,Home and lifestyle,$24,2,26-03-2020,08:29:00,Cash,5,0.33
9048,XF073,Seguin,Fashion accessories,$68,1,09-08-2022,08:59:00,Cash,3,0.33
9049,XF058,Port Arthur,Home and lifestyle,$61,2,08-11-2023,08:08:00,Cash,4,0.33
9050,XF038,Sugar Land,Fashion accessories,$74,2,30-10-2022,16:53:00,Cash,4,0.48
9051,XF084,Schertz,Home and lifestyle,$83,3,25-10-2022,07:06:00,Cash,6,0.33
9052,XF058,Port Arthur,Fashion accessories,$28,3,07-07-2021,06:25:00,Cash,5,0.33
9053,XF046,Temple,Home and lifestyle,$31,2,22-06-2021,16:49:00,Cash,5,0.48
9054,XF099,Weatherford,Fashion accessories,$52,1,12-05-2021,09:30:00,Cash,4,0.18
9055,XF089,Southlake,Home and lifestyle,$25,1,11-04-2022,12:08:00,Cash,6,0.33
9056,XF065,Texas City,Fashion accessories,$70,1,28-12-2021,16:35:00,Cash,3,0.33
9057,XF069,Rockwall,Home and lifestyle,$77,1,28-02-2020,10:06:00,Cash,3,0.33
9058,XF084,Schertz,Fashion accessories,$19,3,29-10-2021,08:26:00,Cash,6,0.33
9059,XF056,Rowlett,Home and lifestyle,$50,3,03-11-2023,14:25:00,Cash,4,0.33
9060,XF075,San Marcos,Fashion accessories,$68,3,16-12-2021,07:43:00,Cash,7,0.33
9061,XF038,Sugar Land,Home and lifestyle,$48,1,13-06-2021,11:07:00,Cash,7,0.48
9062,XF075,San Marcos,Fashion accessories,$25,2,30-11-2022,15:24:00,Cash,5,0.33
9063,XF035,San Angelo,Home and lifestyle,$62,3,22-09-2022,14:21:00,Cash,3,0.48
9064,XF046,Temple,Fashion accessories,$81,2,30-08-2020,15:34:00,Cash,5,0.48
9065,XF025,Waco,Home and lifestyle,$28,3,05-11-2022,10:56:00,Cash,5,0.48
9066,XF065,Texas City,Fashion accessories,$15,1,04-11-2020,07:43:00,Cash,6,0.33
9067,XF032,Tyler,Home and lifestyle,$70,2,19-09-2021,12:43:00,Cash,4,0.48
9068,XF055,Waxahachie,Fashion accessories,$50,3,04-10-2022,15:33:00,Cash,5,0.33
9069,XF025,Waco,Home and lifestyle,$47,2,16-02-2022,07:13:00,Cash,7,0.48
9070,XF029,Round Rock,Fashion accessories,$28,1,30-07-2021,06:58:00,Cash,7,0.48
9071,XF030,Richardson,Home and lifestyle,$54,2,14-08-2022,10:00:00,Cash,7,0.48
9072,XF025,Waco,Fashion accessories,$68,3,09-08-2020,12:51:00,Cash,4,0.48
9073,XF058,Port Arthur,Home and lifestyle,$83,2,01-03-2022,16:17:00,Cash,5,0.33
9074,XF074,Weslaco,Fashion accessories,$51,3,26-05-2020,16:27:00,Cash,3,0.33
9075,XF050,Victoria,Home and lifestyle,$57,3,27-07-2021,12:56:00,Credit card,4,0.48
9076,XF065,Texas City,Fashion accessories,$36,1,31-08-2021,15:16:00,Cash,5,0.33
9077,XF099,Weatherford,Home and lifestyle,$71,1,28-08-2020,13:01:00,Cash,5,0.18
9078,XF089,Southlake,Fashion accessories,$56,1,30-10-2022,11:42:00,Cash,4,0.33
9079,XF058,Port Arthur,Home and lifestyle,$67,1,20-05-2023,11:18:00,Cash,6,0.33
9080,XF069,Rockwall,Fashion accessories,$15,3,14-04-2023,11:33:00,Cash,4,0.33
9081,XF056,Rowlett,Home and lifestyle,$32,2,11-01-2021,09:24:00,Cash,4,0.33
9082,XF050,Victoria,Fashion accessories,$81,1,05-01-2023,13:54:00,Credit card,4,0.48
9083,XF035,San Angelo,Home and lifestyle,$17,2,19-05-2021,07:58:00,Cash,6,0.48
9084,XF099,Weatherford,Fashion accessories,$85,3,26-06-2020,08:09:00,Cash,5,0.18
9085,XF050,Victoria,Home and lifestyle,$21,1,07-06-2020,14:07:00,Credit card,6,0.48
9086,XF087,Waxahachie,Fashion accessories,$22,3,12-05-2022,07:58:00,Cash,6,0.33
9087,XF089,Southlake,Home and lifestyle,$77,1,14-09-2023,12:31:00,Cash,3,0.33
9088,XF003,San Antonio,Fashion accessories,$49,2,25-12-2021,06:39:00,Cash,3,0.48
9089,XF073,Seguin,Home and lifestyle,$16,3,18-02-2022,12:42:00,Cash,4,0.33
9090,XF046,Temple,Fashion accessories,$54,3,20-10-2020,11:11:00,Cash,7,0.48
9091,XF003,San Antonio,Home and lifestyle,$49,2,15-07-2020,12:15:00,Cash,3,0.48
9092,XF084,Schertz,Fashion accessories,$50,3,06-05-2020,06:37:00,Cash,7,0.33
9093,XF074,Weslaco,Home and lifestyle,$79,3,15-12-2023,09:27:00,Cash,3,0.33
9094,XF065,Texas City,Fashion accessories,$82,3,26-07-2021,15:40:00,Cash,4,0.33
9095,XF038,Sugar Land,Home and lifestyle,$30,1,22-03-2023,13:52:00,Cash,7,0.48
9096,XF089,Southlake,Fashion accessories,$35,3,27-08-2022,13:11:00,Cash,7,0.33
9097,XF038,Sugar Land,Home and lifestyle,$57,1,17-07-2021,06:18:00,Cash,4,0.48
9098,XF054,Sherman,Fashion accessories,$20,2,28-12-2021,14:56:00,Cash,4,0.21
9099,XF025,Waco,Home and lifestyle,$36,2,28-01-2022,10:12:00,Cash,5,0.48
9100,XF054,Sherman,Fashion accessories,$58,2,19-09-2021,10:35:00,Cash,3,0.21
9101,XF029,Round Rock,Home and lifestyle,$36,1,29-05-2023,09:25:00,Cash,3,0.48
9102,XF075,San Marcos,Fashion accessories,$23,2,17-07-2022,07:34:00,Cash,7,0.33
9103,XF065,Texas City,Home and lifestyle,$31,1,22-08-2020,07:51:00,Cash,7,0.33
9104,XF050,Victoria,Fashion accessories,$73,1,31-10-2023,06:43:00,Credit card,7,0.48
9105,XF082,Weslaco,Home and lifestyle,$75,3,08-09-2021,08:25:00,Cash,3,0.33
9106,XF089,Southlake,Fashion accessories,$83,2,16-11-2020,08:39:00,Cash,7,0.33
9107,XF046,Temple,Home and lifestyle,$30,3,28-05-2022,08:06:00,Cash,3,0.48
9108,XF087,Waxahachie,Fashion accessories,$78,1,10-01-2022,10:32:00,Cash,4,0.33
9109,XF054,Sherman,Home and lifestyle,$28,1,15-06-2020,08:28:00,Cash,6,0.21
9110,XF075,San Marcos,Fashion accessories,$19,1,10-10-2021,13:38:00,Cash,6,0.33
9111,XF050,Victoria,Home and lifestyle,$48,3,18-09-2022,07:26:00,Credit card,4,0.48
9112,XF054,Sherman,Fashion accessories,$57,1,14-12-2020,09:26:00,Cash,3,0.33
9113,XF025,Waco,Home and lifestyle,$60,2,01-07-2022,11:00:00,Cash,7,0.48
9114,XF099,Weatherford,Fashion accessories,$19,2,26-01-2020,12:17:00,Cash,3,0.18
9115,XF074,Weslaco,Home and lifestyle,$81,2,29-07-2023,12:20:00,Cash,7,0.33
9116,XF087,Waxahachie,Fashion accessories,$69,2,23-04-2023,07:11:00,Cash,7,0.33
9117,XF050,Victoria,Home and lifestyle,$33,2,12-05-2022,11:14:00,Credit card,6,0.48
9118,XF003,San Antonio,Fashion accessories,$73,1,08-02-2022,13:44:00,Cash,7,0.48
9119,XF087,Waxahachie,Home and lifestyle,$28,2,21-05-2022,13:09:00,Cash,5,0.33
9120,XF046,Temple,Fashion accessories,$19,2,18-12-2022,08:50:00,Cash,4,0.48
9121,XF084,Schertz,Home and lifestyle,$46,1,22-01-2022,14:57:00,Cash,4,0.33
9122,XF056,Rowlett,Fashion accessories,$20,3,18-09-2022,14:39:00,Cash,6,0.33
9123,XF082,Weslaco,Home and lifestyle,$78,2,14-02-2022,14:59:00,Cash,6,0.33
9124,XF074,Weslaco,Fashion accessories,$31,1,06-12-2021,13:40:00,Cash,4,0.33
9125,XF056,Rowlett,Home and lifestyle,$62,3,02-05-2023,15:26:00,Cash,4,0.33
9126,XF038,Sugar Land,Fashion accessories,$18,2,30-07-2020,13:44:00,Cash,5,0.48
9127,XF038,Sugar Land,Home and lifestyle,$29,2,22-07-2020,13:15:00,Cash,6,0.48
9128,XF009,Plano,Fashion accessories,$44,1,21-09-2023,07:45:00,Cash,5,0.48
9129,XF025,Waco,Home and lifestyle,$33,2,19-03-2022,08:30:00,Cash,5,0.48
9130,XF025,Waco,Fashion accessories,$34,1,08-02-2022,11:09:00,Cash,5,0.48
9131,XF074,Weslaco,Home and lifestyle,$75,1,13-06-2020,09:55:00,Cash,7,0.33
9132,XF046,Temple,Fashion accessories,$79,2,08-05-2020,12:05:00,Cash,7,0.48
9133,XF084,Schertz,Home and lifestyle,$73,3,01-08-2021,14:43:00,Cash,7,0.33
9134,XF082,Weslaco,Fashion accessories,$73,1,13-08-2022,08:33:00,Cash,7,0.33
9135,XF075,San Marcos,Home and lifestyle,$44,2,30-05-2022,14:25:00,Cash,5,0.33
9136,XF038,Sugar Land,Fashion accessories,$73,2,06-12-2020,15:33:00,Cash,4,0.48
9137,XF074,Weslaco,Home and lifestyle,$40,1,26-12-2023,07:08:00,Cash,6,0.33
9138,XF030,Richardson,Fashion accessories,$72,3,03-10-2022,06:16:00,Cash,3,0.48
9139,XF055,Waxahachie,Home and lifestyle,$63,2,11-01-2023,07:39:00,Cash,4,0.33
9140,XF046,Temple,Fashion accessories,$35,3,29-03-2021,16:17:00,Cash,6,0.48
9141,XF046,Temple,Home and lifestyle,$30,2,16-11-2022,06:46:00,Cash,5,0.48
9142,XF038,Sugar Land,Fashion accessories,$22,2,30-01-2022,06:46:00,Cash,7,0.48
9143,XF074,Weslaco,Home and lifestyle,$17,2,03-07-2021,08:18:00,Cash,6,0.33
9144,XF099,Weatherford,Fashion accessories,$69,3,13-03-2022,07:48:00,Cash,5,0.18
9145,XF082,Weslaco,Home and lifestyle,$63,1,13-04-2023,10:50:00,Cash,3,0.33
9146,XF082,Weslaco,Fashion accessories,$38,3,10-11-2023,09:41:00,Cash,3,0.33
9147,XF054,Sherman,Home and lifestyle,$40,1,26-01-2020,15:08:00,Cash,4,0.21
9148,XF032,Tyler,Fashion accessories,$37,2,20-11-2021,13:46:00,Cash,7,0.48
9149,XF089,Southlake,Home and lifestyle,$66,1,02-10-2021,06:31:00,Cash,7,0.33
9150,XF082,Weslaco,Fashion accessories,$83,3,01-10-2021,13:38:00,Cash,3,0.33
9151,XF025,Waco,Home and lifestyle,$60,2,08-06-2021,12:32:00,Cash,7,0.48
9152,XF055,Waxahachie,Fashion accessories,$84,3,20-10-2021,15:30:00,Cash,5,0.33
9153,XF089,Southlake,Home and lifestyle,$16,2,07-02-2021,06:49:00,Cash,6,0.33
9154,XF087,Waxahachie,Fashion accessories,$84,3,20-11-2022,09:06:00,Cash,5,0.33
9155,XF038,Sugar Land,Home and lifestyle,$70,2,30-01-2020,13:35:00,Cash,5,0.48
9156,XF029,Round Rock,Fashion accessories,$40,1,05-03-2021,11:39:00,Cash,3,0.48
9157,XF056,Rowlett,Home and lifestyle,$27,1,29-06-2021,08:14:00,Cash,5,0.33
9158,XF086,Rosenberg,Fashion accessories,$73,3,25-03-2020,13:49:00,Cash,3,0.33
9159,XF073,Seguin,Home and lifestyle,$35,3,03-10-2023,16:19:00,Cash,4,0.33
9160,XF054,Sherman,Fashion accessories,$52,2,13-11-2020,06:18:00,Cash,5,0.33
9161,XF050,Victoria,Home and lifestyle,$19,2,30-08-2023,09:39:00,Credit card,6,0.48
9162,XF075,San Marcos,Fashion accessories,$38,3,19-01-2021,16:45:00,Cash,7,0.33
9163,XF069,Rockwall,Home and lifestyle,$69,2,03-04-2021,13:12:00,Cash,7,0.33
9164,XF075,San Marcos,Fashion accessories,$57,2,11-06-2022,16:36:00,Cash,6,0.33
9165,XF089,Southlake,Home and lifestyle,$80,2,01-10-2021,10:20:00,Cash,7,0.33
9166,XF029,Round Rock,Fashion accessories,$41,3,24-06-2023,14:22:00,Cash,7,0.48
9167,XF089,Southlake,Home and lifestyle,$16,3,11-12-2022,12:02:00,Cash,7,0.33
9168,XF050,Victoria,Fashion accessories,$60,1,17-07-2023,15:13:00,Credit card,6,0.48
9169,XF075,San Marcos,Home and lifestyle,$26,1,19-07-2021,09:14:00,Cash,7,0.33
9170,XF082,Weslaco,Fashion accessories,$22,3,20-08-2020,13:33:00,Cash,7,0.33
9171,XF009,Plano,Home and lifestyle,$79,2,07-02-2023,11:37:00,Cash,4,0.48
9172,XF056,Rowlett,Fashion accessories,$43,3,04-02-2023,10:57:00,Cash,4,0.33
9173,XF075,San Marcos,Home and lifestyle,$44,1,20-11-2023,12:23:00,Cash,5,0.33
9174,XF058,Port Arthur,Fashion accessories,$36,2,29-09-2022,11:48:00,Cash,4,0.33
9175,XF032,Tyler,Home and lifestyle,$60,2,15-02-2023,07:57:00,Cash,5,0.48
9176,XF003,San Antonio,Fashion accessories,$83,2,11-11-2023,13:26:00,Cash,4,0.48
9177,XF029,Round Rock,Home and lifestyle,$81,2,22-12-2021,14:54:00,Cash,4,0.48
9178,XF055,Waxahachie,Fashion accessories,$25,3,21-04-2023,13:40:00,Cash,5,0.33
9179,XF058,Port Arthur,Home and lifestyle,$67,1,22-07-2023,16:51:00,Cash,7,0.33
9180,XF025,Waco,Fashion accessories,$56,1,27-06-2020,16:40:00,Cash,5,0.48
9181,XF056,Rowlett,Home and lifestyle,$43,2,27-05-2021,13:56:00,Cash,3,0.33
9182,XF046,Temple,Fashion accessories,$23,3,31-10-2023,15:39:00,Cash,7,0.48
9183,XF038,Sugar Land,Home and lifestyle,$50,1,04-01-2020,08:16:00,Cash,7,0.48
9184,XF086,Rosenberg,Fashion accessories,$60,3,03-01-2023,07:23:00,Cash,7,0.33
9185,XF025,Waco,Home and lifestyle,$28,1,07-11-2021,11:44:00,Cash,3,0.48
9186,XF087,Waxahachie,Fashion accessories,$27,2,20-12-2021,10:34:00,Cash,4,0.33
9187,XF099,Weatherford,Home and lifestyle,$48,3,18-10-2021,13:43:00,Cash,6,0.18
9188,XF029,Round Rock,Fashion accessories,$54,3,09-02-2021,11:42:00,Cash,6,0.48
9189,XF058,Port Arthur,Home and lifestyle,$37,1,12-05-2021,09:00:00,Cash,3,0.33
9190,XF089,Southlake,Fashion accessories,$33,2,23-04-2020,09:34:00,Cash,4,0.33
9191,XF099,Weatherford,Home and lifestyle,$74,2,29-01-2023,07:51:00,Cash,7,0.18
9192,XF038,Sugar Land,Fashion accessories,$34,2,08-09-2023,08:33:00,Cash,3,0.48
9193,XF038,Sugar Land,Home and lifestyle,$63,2,04-04-2020,06:30:00,Cash,4,0.48
9194,XF054,Sherman,Fashion accessories,$39,3,19-04-2020,07:21:00,Cash,7,0.33
9195,XF046,Temple,Home and lifestyle,$57,1,28-08-2021,07:59:00,Cash,6,0.48
9196,XF025,Waco,Fashion accessories,$51,2,19-02-2020,14:02:00,Cash,4,0.48
9197,XF082,Weslaco,Home and lifestyle,$40,2,02-03-2021,14:40:00,Cash,4,0.33
9198,XF087,Waxahachie,Fashion accessories,$30,1,01-11-2022,11:11:00,Cash,5,0.33
9199,XF087,Waxahachie,Home and lifestyle,$39,1,05-08-2023,16:43:00,Cash,7,0.33
9200,XF069,Rockwall,Fashion accessories,$68,2,18-11-2021,06:24:00,Cash,5,0.33
9201,XF084,Schertz,Home and lifestyle,$51,3,07-12-2020,06:53:00,Cash,7,0.33
9202,XF030,Richardson,Fashion accessories,$19,2,14-01-2022,16:32:00,Cash,6,0.48
9203,XF035,San Angelo,Home and lifestyle,$83,2,28-12-2021,14:41:00,Cash,3,0.48
9204,XF009,Plano,Fashion accessories,$44,2,20-06-2020,14:15:00,Cash,6,0.48
9205,XF009,Plano,Home and lifestyle,$46,3,01-11-2020,10:00:00,Cash,5,0.48
9206,XF035,San Angelo,Fashion accessories,$45,3,18-01-2021,14:29:00,Cash,5,0.48
9207,XF054,Sherman,Home and lifestyle,$76,2,27-03-2022,13:00:00,Cash,3,0.21
9208,XF009,Plano,Fashion accessories,$61,2,16-05-2021,11:44:00,Cash,4,0.48
9209,XF050,Victoria,Home and lifestyle,$35,3,17-01-2022,06:56:00,Credit card,4,0.48
9210,XF075,San Marcos,Fashion accessories,$52,3,05-04-2020,10:16:00,Cash,3,0.33
9211,XF055,Waxahachie,Home and lifestyle,$46,2,20-06-2022,10:43:00,Cash,4,0.33
9212,XF030,Richardson,Fashion accessories,$36,2,07-03-2020,07:25:00,Cash,3,0.48
9213,XF046,Temple,Home and lifestyle,$78,3,18-03-2021,09:23:00,Cash,6,0.48
9214,XF087,Waxahachie,Fashion accessories,$23,3,16-02-2022,13:35:00,Cash,4,0.33
9215,XF009,Plano,Home and lifestyle,$74,3,05-11-2023,16:03:00,Cash,4,0.48
9216,XF058,Port Arthur,Fashion accessories,$71,1,05-02-2022,07:43:00,Cash,6,0.33
9217,XF055,Waxahachie,Home and lifestyle,$45,3,28-11-2020,13:02:00,Cash,5,0.33
9218,XF003,San Antonio,Fashion accessories,$79,2,28-06-2021,13:16:00,Cash,3,0.48
9219,XF075,San Marcos,Home and lifestyle,$60,1,11-01-2021,11:16:00,Cash,7,0.33
9220,XF046,Temple,Fashion accessories,$58,2,07-05-2021,09:18:00,Cash,3,0.48
9221,XF065,Texas City,Home and lifestyle,$27,1,01-08-2023,13:56:00,Cash,4,0.33
9222,XF086,Rosenberg,Fashion accessories,$69,1,21-12-2020,10:19:00,Cash,5,0.33
9223,XF046,Temple,Home and lifestyle,$55,1,11-11-2023,08:09:00,Cash,4,0.48
9224,XF058,Port Arthur,Fashion accessories,$79,2,03-05-2021,09:56:00,Cash,6,0.33
9225,XF035,San Angelo,Home and lifestyle,$52,2,20-11-2021,07:55:00,Cash,6,0.48
9226,XF056,Rowlett,Fashion accessories,$56,1,13-08-2021,15:25:00,Cash,4,0.33
9227,XF087,Waxahachie,Home and lifestyle,$35,1,14-08-2020,16:42:00,Cash,6,0.33
9228,XF030,Richardson,Fashion accessories,$23,3,30-11-2022,13:40:00,Cash,7,0.48
9229,XF082,Weslaco,Home and lifestyle,$23,2,18-07-2021,09:11:00,Cash,7,0.33
9230,XF038,Sugar Land,Fashion accessories,$38,1,27-04-2021,15:15:00,Cash,7,0.48
9231,XF029,Round Rock,Home and lifestyle,$37,2,12-01-2021,14:17:00,Cash,5,0.48
9232,XF074,Weslaco,Fashion accessories,$79,3,22-05-2022,13:23:00,Cash,6,0.33
9233,XF054,Sherman,Home and lifestyle,$71,1,03-08-2023,13:38:00,Cash,7,0.21
9234,XF054,Sherman,Fashion accessories,$59,1,29-08-2022,10:21:00,Cash,4,0.33
9235,XF084,Schertz,Home and lifestyle,$21,1,14-10-2020,14:29:00,Cash,5,0.33
9236,XF058,Port Arthur,Fashion accessories,$68,3,16-09-2023,08:49:00,Cash,7,0.33
9237,XF099,Weatherford,Home and lifestyle,$41,2,16-12-2022,10:07:00,Cash,4,0.18
9238,XF038,Sugar Land,Fashion accessories,$71,3,21-08-2023,08:23:00,Cash,7,0.48
9239,XF050,Victoria,Home and lifestyle,$84,1,20-04-2020,08:43:00,Credit card,5,0.48
9240,XF099,Weatherford,Fashion accessories,$26,2,28-08-2023,16:43:00,Cash,3,0.18
9241,XF099,Weatherford,Home and lifestyle,$70,2,21-06-2023,14:03:00,Cash,4,0.18
9242,XF089,Southlake,Fashion accessories,$79,3,17-07-2023,09:32:00,Cash,7,0.33
9243,XF086,Rosenberg,Home and lifestyle,$31,3,19-09-2022,06:46:00,Cash,7,0.33
9244,XF046,Temple,Fashion accessories,$54,1,24-05-2021,09:19:00,Cash,4,0.48
9245,XF035,San Angelo,Home and lifestyle,$76,1,19-05-2022,07:39:00,Cash,6,0.48
9246,XF046,Temple,Fashion accessories,$63,1,27-05-2020,13:33:00,Cash,5,0.48
9247,XF032,Tyler,Home and lifestyle,$60,1,01-12-2022,11:19:00,Cash,7,0.48
9248,XF055,Waxahachie,Fashion accessories,$30,2,23-11-2021,16:10:00,Cash,3,0.33
9249,XF099,Weatherford,Home and lifestyle,$28,2,01-10-2020,08:05:00,Cash,5,0.18
9250,XF054,Sherman,Fashion accessories,$50,3,29-08-2020,11:45:00,Cash,5,0.33
9251,XF082,Weslaco,Home and lifestyle,$37,3,14-09-2021,08:32:00,Cash,3,0.33
