invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,Total_Amount
8058,XF050,Victoria,Fashion accessories,35.0,1.0,30-11-2020,19:16:00,Ewallet,4.0,0.48,35.0
8059,XF038,Sugar Land,Home and lifestyle,53.0,1.0,17-12-2023,20:31:00,Credit card,5.0,0.48,53.0
8060,XF086,Rosenberg,Fashion accessories,19.0,2.0,29-11-2021,20:57:00,Credit card,6.0,0.33,38.0
8061,XF073,Seguin,Home and lifestyle,44.0,1.0,09-12-2022,15:40:00,Credit card,3.0,0.33,44.0
8062,XF032,Tyler,Fashion accessories,53.0,1.0,26-12-2021,21:00:00,Credit card,4.0,0.48,53.0
8063,XF087,Waxahachie,Home and lifestyle,56.0,3.0,26-11-2023,20:32:00,Credit card,6.0,0.33,168.0
8064,XF032,Tyler,Fashion accessories,20.0,2.0,26-11-2020,20:12:00,Credit card,6.0,0.48,40.0
8065,XF086,Rosenberg,Home and lifestyle,50.0,2.0,15-12-2020,19:59:00,Credit card,4.0,0.33,100.0
8066,XF082,Weslaco,Fashion accessories,57.0,2.0,11-12-2020,18:24:00,Credit card,3.0,0.33,114.0
8067,XF089,Southlake,Home and lifestyle,80.0,2.0,18-11-2023,19:53:00,Credit card,3.0,0.33,160.0
8068,XF035,San Angelo,Fashion accessories,85.0,2.0,15-12-2020,20:24:00,Credit card,7.0,0.48,170.0
8069,XF086,Rosenberg,Home and lifestyle,77.0,1.0,27-11-2020,18:32:00,Credit card,6.0,0.33,77.0
8070,XF099,Weatherford,Fashion accessories,80.0,2.0,19-12-2023,17:26:00,Credit card,4.0,0.18,160.0
8071,XF089,Southlake,Home and lifestyle,80.0,1.0,02-11-2022,16:28:00,Credit card,4.0,0.33,80.0
8072,XF074,Weslaco,Fashion accessories,40.0,1.0,19-11-2021,16:04:00,Credit card,7.0,0.33,40.0
8073,XF069,Rockwall,Home and lifestyle,65.0,1.0,03-11-2021,17:46:00,Credit card,6.0,0.33,65.0
8074,XF046,Temple,Fashion accessories,64.0,2.0,13-11-2022,20:34:00,Credit card,7.0,0.48,128.0
8075,XF046,Temple,Home and lifestyle,42.0,2.0,05-12-2022,18:58:00,Credit card,7.0,0.48,84.0
8076,XF082,Weslaco,Fashion accessories,20.0,1.0,02-11-2023,15:31:00,Credit card,3.0,0.33,20.0
8077,XF030,Richardson,Home and lifestyle,23.0,1.0,22-11-2022,19:10:00,Credit card,6.0,0.48,23.0
8078,XF082,Weslaco,Fashion accessories,27.0,1.0,29-12-2020,15:16:00,Credit card,3.0,0.33,27.0
8079,XF099,Weatherford,Home and lifestyle,24.0,3.0,11-12-2021,15:40:00,Credit card,4.0,0.18,72.0
8080,XF086,Rosenberg,Fashion accessories,61.0,2.0,28-11-2022,18:49:00,Credit card,5.0,0.33,122.0
8081,XF038,Sugar Land,Home and lifestyle,46.0,2.0,18-12-2023,17:37:00,Credit card,6.0,0.48,92.0
8082,XF058,Port Arthur,Fashion accessories,70.0,2.0,31-12-2021,19:45:00,Credit card,5.0,0.33,140.0
8083,XF025,Waco,Home and lifestyle,72.0,2.0,13-12-2021,20:09:00,Credit card,6.0,0.48,144.0
8084,XF069,Rockwall,Fashion accessories,29.0,1.0,29-12-2021,15:15:00,Credit card,4.0,0.33,29.0
8085,XF073,Seguin,Home and lifestyle,29.0,2.0,06-11-2021,19:36:00,Credit card,5.0,0.33,58.0
8086,XF035,San Angelo,Fashion accessories,67.0,1.0,26-11-2023,19:26:00,Credit card,5.0,0.48,67.0
8087,XF082,Weslaco,Home and lifestyle,31.0,2.0,26-12-2023,15:14:00,Credit card,7.0,0.33,62.0
8088,XF056,Rowlett,Fashion accessories,79.0,1.0,26-12-2022,17:39:00,Credit card,6.0,0.33,79.0
8089,XF029,Round Rock,Home and lifestyle,63.0,3.0,21-12-2021,19:34:00,Credit card,3.0,0.48,189.0
8090,XF025,Waco,Fashion accessories,23.0,3.0,25-11-2020,17:30:00,Credit card,6.0,0.48,69.0
8091,XF038,Sugar Land,Home and lifestyle,53.0,1.0,29-12-2020,15:48:00,Credit card,7.0,0.48,53.0
8092,XF084,Schertz,Fashion accessories,38.0,3.0,07-12-2023,15:19:00,Credit card,7.0,0.33,114.0
8093,XF038,Sugar Land,Home and lifestyle,47.0,1.0,21-11-2022,20:26:00,Credit card,7.0,0.48,47.0
8094,XF099,Weatherford,Fashion accessories,51.0,3.0,19-12-2023,17:57:00,Credit card,3.0,0.18,153.0
8095,XF035,San Angelo,Home and lifestyle,38.0,2.0,17-12-2021,17:43:00,Credit card,3.0,0.48,76.0
8096,XF065,Texas City,Fashion accessories,22.0,1.0,16-12-2020,18:17:00,Credit card,3.0,0.33,22.0
8097,XF065,Texas City,Home and lifestyle,26.0,3.0,01-12-2022,20:34:00,Credit card,7.0,0.33,78.0
8098,XF089,Southlake,Fashion accessories,33.0,3.0,03-11-2022,17:52:00,Credit card,5.0,0.33,99.0
8099,XF082,Weslaco,Home and lifestyle,43.0,2.0,02-12-2023,20:10:00,Credit card,7.0,0.33,86.0
8100,XF082,Weslaco,Fashion accessories,16.0,3.0,25-12-2023,19:10:00,Credit card,4.0,0.33,48.0
8101,XF058,Port Arthur,Home and lifestyle,50.0,3.0,22-11-2023,16:33:00,Credit card,5.0,0.33,150.0
8102,XF075,San Marcos,Fashion accessories,55.0,1.0,22-12-2023,10:39:00,Credit card,7.0,0.33,55.0
8103,XF029,Round Rock,Home and lifestyle,41.0,3.0,26-11-2021,16:23:00,Credit card,4.0,0.48,123.0
8104,XF082,Weslaco,Fashion accessories,60.0,2.0,17-12-2021,15:39:00,Credit card,4.0,0.33,120.0
8105,XF086,Rosenberg,Home and lifestyle,63.0,1.0,05-11-2021,14:45:00,Credit card,4.0,0.33,63.0
8106,XF074,Weslaco,Fashion accessories,64.0,2.0,09-12-2021,07:59:00,Credit card,4.0,0.33,128.0
8107,XF073,Seguin,Home and lifestyle,31.0,2.0,19-11-2020,08:03:00,Credit card,7.0,0.33,62.0
8108,XF055,Waxahachie,Fashion accessories,76.0,2.0,17-12-2020,11:12:00,Credit card,6.0,0.33,152.0
8109,XF055,Waxahachie,Home and lifestyle,46.0,3.0,26-12-2021,11:12:00,Credit card,5.0,0.33,138.0
8110,XF075,San Marcos,Fashion accessories,64.0,2.0,10-12-2023,16:20:00,Credit card,3.0,0.33,128.0
8111,XF075,San Marcos,Home and lifestyle,61.0,2.0,01-12-2020,06:28:00,Credit card,6.0,0.33,122.0
8112,XF029,Round Rock,Fashion accessories,67.0,3.0,10-11-2021,10:01:00,Credit card,5.0,0.48,201.0
8113,XF009,Plano,Home and lifestyle,37.0,1.0,31-12-2022,07:08:00,Credit card,3.0,0.48,37.0
8114,XF032,Tyler,Fashion accessories,35.0,3.0,06-11-2020,07:48:00,Credit card,5.0,0.48,105.0
8115,XF050,Victoria,Home and lifestyle,78.0,3.0,20-12-2022,15:05:00,Ewallet,6.0,0.48,234.0
8116,XF038,Sugar Land,Fashion accessories,74.0,2.0,13-11-2020,14:14:00,Credit card,3.0,0.48,148.0
8117,XF089,Southlake,Home and lifestyle,84.0,2.0,16-11-2020,06:28:00,Credit card,3.0,0.33,168.0
8118,XF009,Plano,Fashion accessories,54.0,3.0,04-11-2023,08:05:00,Credit card,3.0,0.48,162.0
8119,XF069,Rockwall,Home and lifestyle,80.0,3.0,02-12-2023,15:22:00,Credit card,4.0,0.33,240.0
8120,XF089,Southlake,Fashion accessories,42.0,3.0,18-11-2023,14:27:00,Credit card,6.0,0.33,126.0
8121,XF089,Southlake,Home and lifestyle,39.0,1.0,20-11-2022,08:56:00,Credit card,6.0,0.33,39.0
8122,XF009,Plano,Fashion accessories,62.0,3.0,13-11-2021,08:47:00,Credit card,4.0,0.48,186.0
8123,XF030,Richardson,Home and lifestyle,19.0,1.0,22-12-2021,10:18:00,Credit card,7.0,0.48,19.0
8124,XF055,Waxahachie,Fashion accessories,16.0,2.0,14-12-2020,08:40:00,Credit card,7.0,0.33,32.0
8125,XF084,Schertz,Home and lifestyle,59.0,3.0,09-12-2023,09:28:00,Credit card,6.0,0.33,177.0
8126,XF075,San Marcos,Fashion accessories,71.0,1.0,04-11-2022,15:20:00,Credit card,7.0,0.33,71.0
8127,XF065,Texas City,Home and lifestyle,45.0,2.0,17-12-2022,10:27:00,Credit card,6.0,0.33,90.0
8128,XF032,Tyler,Fashion accessories,66.0,2.0,23-12-2023,10:21:00,Credit card,5.0,0.48,132.0
8129,XF087,Waxahachie,Home and lifestyle,25.0,2.0,28-12-2020,06:36:00,Credit card,3.0,0.33,50.0
8130,XF035,San Angelo,Fashion accessories,51.0,3.0,13-12-2023,12:32:00,Credit card,7.0,0.48,153.0
8131,XF099,Weatherford,Home and lifestyle,54.0,1.0,18-11-2023,10:42:00,Credit card,5.0,0.18,54.0
8132,XF084,Schertz,Fashion accessories,19.0,1.0,20-12-2020,14:46:00,Credit card,5.0,0.33,19.0
8133,XF054,Sherman,Home and lifestyle,67.0,2.0,03-12-2023,08:33:00,Credit card,3.0,0.21,134.0
8134,XF050,Victoria,Fashion accessories,47.0,1.0,01-12-2022,13:24:00,Ewallet,6.0,0.48,47.0
8135,XF069,Rockwall,Home and lifestyle,31.0,2.0,26-12-2023,11:23:00,Credit card,5.0,0.33,62.0
8136,XF058,Port Arthur,Fashion accessories,36.0,3.0,13-11-2022,14:42:00,Credit card,6.0,0.33,108.0
8137,XF073,Seguin,Home and lifestyle,84.0,2.0,31-12-2022,13:30:00,Credit card,5.0,0.33,168.0
8138,XF069,Rockwall,Fashion accessories,69.0,3.0,18-12-2020,11:42:00,Credit card,7.0,0.33,207.0
8139,XF086,Rosenberg,Home and lifestyle,19.0,2.0,02-12-2023,06:14:00,Credit card,3.0,0.33,38.0
8140,XF074,Weslaco,Fashion accessories,84.0,2.0,16-11-2022,16:44:00,Credit card,3.0,0.33,168.0
8141,XF082,Weslaco,Home and lifestyle,22.0,3.0,11-11-2021,06:03:00,Credit card,6.0,0.33,66.0
8142,XF046,Temple,Fashion accessories,31.0,3.0,30-11-2021,07:14:00,Credit card,7.0,0.48,93.0
8143,XF050,Victoria,Home and lifestyle,74.0,1.0,28-11-2020,08:40:00,Ewallet,4.0,0.48,74.0
8144,XF069,Rockwall,Fashion accessories,56.0,2.0,30-11-2022,14:31:00,Credit card,5.0,0.33,112.0
8145,XF003,San Antonio,Home and lifestyle,40.0,1.0,18-11-2022,13:41:00,Credit card,5.0,0.48,40.0
8146,XF086,Rosenberg,Fashion accessories,66.0,3.0,19-11-2023,12:15:00,Credit card,5.0,0.33,198.0
8147,XF074,Weslaco,Home and lifestyle,19.0,1.0,10-12-2020,12:20:00,Credit card,7.0,0.33,19.0
8148,XF065,Texas City,Fashion accessories,55.0,3.0,12-11-2023,15:00:00,Credit card,7.0,0.33,165.0
8149,XF082,Weslaco,Home and lifestyle,82.0,1.0,27-12-2023,15:06:00,Credit card,4.0,0.33,82.0
8150,XF030,Richardson,Fashion accessories,64.0,3.0,28-11-2021,14:34:00,Credit card,3.0,0.48,192.0
8151,XF084,Schertz,Home and lifestyle,60.0,1.0,28-12-2021,12:56:00,Credit card,5.0,0.33,60.0
8152,XF055,Waxahachie,Fashion accessories,31.0,3.0,18-12-2023,07:17:00,Credit card,4.0,0.33,93.0
8153,XF058,Port Arthur,Home and lifestyle,51.0,3.0,09-11-2022,06:29:00,Credit card,3.0,0.33,153.0
8154,XF003,San Antonio,Fashion accessories,30.0,2.0,29-11-2021,06:01:00,Credit card,3.0,0.48,60.0
8155,XF086,Rosenberg,Home and lifestyle,76.0,1.0,02-12-2022,07:24:00,Credit card,3.0,0.33,76.0
8156,XF038,Sugar Land,Fashion accessories,69.0,2.0,07-11-2021,13:19:00,Credit card,4.0,0.48,138.0
8157,XF089,Southlake,Home and lifestyle,30.0,2.0,06-11-2021,15:09:00,Credit card,6.0,0.33,60.0
8158,XF003,San Antonio,Fashion accessories,15.0,2.0,23-11-2020,06:34:00,Credit card,3.0,0.48,30.0
8159,XF074,Weslaco,Home and lifestyle,82.0,3.0,10-11-2021,08:08:00,Credit card,7.0,0.33,246.0
8160,XF009,Plano,Fashion accessories,21.0,3.0,25-12-2022,10:40:00,Credit card,6.0,0.48,63.0
8161,XF038,Sugar Land,Home and lifestyle,54.0,1.0,14-11-2020,06:21:00,Credit card,4.0,0.48,54.0
8162,XF056,Rowlett,Fashion accessories,79.0,2.0,26-11-2022,08:24:00,Credit card,6.0,0.33,158.0
8163,XF055,Waxahachie,Home and lifestyle,55.0,3.0,25-12-2020,08:47:00,Credit card,4.0,0.33,165.0
8164,XF075,San Marcos,Fashion accessories,77.0,2.0,21-12-2023,07:43:00,Credit card,6.0,0.33,154.0
8165,XF065,Texas City,Home and lifestyle,78.0,1.0,11-12-2020,16:33:00,Credit card,4.0,0.33,78.0
8166,XF087,Waxahachie,Fashion accessories,80.0,2.0,17-11-2023,12:27:00,Credit card,5.0,0.33,160.0
8167,XF086,Rosenberg,Home and lifestyle,24.0,2.0,16-12-2022,14:47:00,Credit card,4.0,0.33,48.0
8168,XF054,Sherman,Fashion accessories,80.0,1.0,26-11-2021,06:34:00,Credit card,3.0,0.21,80.0
8169,XF087,Waxahachie,Home and lifestyle,63.0,3.0,06-11-2021,12:33:00,Credit card,4.0,0.33,189.0
8170,XF032,Tyler,Fashion accessories,21.0,3.0,02-11-2021,17:00:00,Credit card,5.0,0.48,63.0
8171,XF054,Sherman,Home and lifestyle,39.0,1.0,01-12-2022,15:30:00,Credit card,3.0,0.21,39.0
8172,XF089,Southlake,Fashion accessories,15.0,3.0,11-12-2021,07:13:00,Credit card,7.0,0.33,45.0
8173,XF029,Round Rock,Home and lifestyle,40.0,3.0,08-12-2020,10:50:00,Credit card,3.0,0.48,120.0
8174,XF089,Southlake,Fashion accessories,79.0,3.0,12-11-2020,06:53:00,Credit card,6.0,0.33,237.0
8175,XF050,Victoria,Home and lifestyle,56.0,2.0,12-12-2023,16:36:00,Ewallet,7.0,0.48,112.0
8176,XF056,Rowlett,Fashion accessories,30.0,3.0,21-12-2020,09:55:00,Credit card,5.0,0.33,90.0
8177,XF029,Round Rock,Home and lifestyle,63.0,3.0,01-12-2020,13:02:00,Credit card,3.0,0.48,189.0
8178,XF025,Waco,Fashion accessories,75.0,3.0,14-11-2022,14:18:00,Credit card,6.0,0.48,225.0
8179,XF084,Schertz,Home and lifestyle,29.0,2.0,31-12-2022,16:56:00,Credit card,6.0,0.33,58.0
8180,XF087,Waxahachie,Fashion accessories,38.0,1.0,22-12-2020,14:41:00,Credit card,7.0,0.33,38.0
8181,XF074,Weslaco,Home and lifestyle,70.0,1.0,16-12-2023,11:53:00,Credit card,7.0,0.33,70.0
8182,XF030,Richardson,Fashion accessories,36.0,3.0,13-11-2022,16:26:00,Credit card,6.0,0.48,108.0
8183,XF074,Weslaco,Home and lifestyle,22.0,1.0,03-11-2021,12:39:00,Credit card,3.0,0.33,22.0
8184,XF032,Tyler,Fashion accessories,53.0,3.0,29-12-2022,16:36:00,Credit card,5.0,0.48,159.0
8185,XF038,Sugar Land,Home and lifestyle,21.0,3.0,14-11-2021,16:32:00,Credit card,4.0,0.48,63.0
8186,XF087,Waxahachie,Fashion accessories,53.0,2.0,14-12-2023,16:50:00,Credit card,3.0,0.33,106.0
8187,XF099,Weatherford,Home and lifestyle,20.0,1.0,27-11-2022,16:47:00,Credit card,7.0,0.18,20.0
8188,XF038,Sugar Land,Fashion accessories,21.0,3.0,26-12-2022,09:49:00,Credit card,6.0,0.48,63.0
8189,XF030,Richardson,Home and lifestyle,28.0,2.0,16-12-2022,13:30:00,Credit card,4.0,0.48,56.0
8190,XF056,Rowlett,Fashion accessories,20.0,3.0,24-11-2022,12:32:00,Credit card,5.0,0.33,60.0
8191,XF089,Southlake,Home and lifestyle,65.0,1.0,12-12-2020,16:15:00,Credit card,5.0,0.33,65.0
8192,XF009,Plano,Fashion accessories,53.0,1.0,21-12-2022,06:06:00,Credit card,7.0,0.48,53.0
8193,XF074,Weslaco,Home and lifestyle,54.0,2.0,12-11-2022,15:34:00,Credit card,4.0,0.33,108.0
8194,XF050,Victoria,Fashion accessories,63.0,3.0,05-12-2021,15:32:00,Ewallet,6.0,0.48,189.0
8195,XF009,Plano,Home and lifestyle,75.0,2.0,02-11-2020,15:34:00,Credit card,4.0,0.48,150.0
8196,XF003,San Antonio,Fashion accessories,21.0,3.0,12-12-2022,06:08:00,Credit card,5.0,0.48,63.0
8197,XF065,Texas City,Home and lifestyle,73.0,2.0,25-11-2022,08:49:00,Credit card,6.0,0.33,146.0
8198,XF055,Waxahachie,Fashion accessories,27.0,1.0,08-12-2022,08:33:00,Credit card,7.0,0.33,27.0
8199,XF087,Waxahachie,Home and lifestyle,15.0,1.0,17-12-2022,13:56:00,Credit card,4.0,0.33,15.0
8200,XF056,Rowlett,Fashion accessories,27.0,1.0,01-12-2023,12:36:00,Credit card,4.0,0.33,27.0
8201,XF003,San Antonio,Home and lifestyle,81.0,2.0,22-11-2022,10:34:00,Credit card,7.0,0.48,162.0
8202,XF075,San Marcos,Fashion accessories,29.0,2.0,23-12-2020,13:31:00,Credit card,6.0,0.33,58.0
8203,XF009,Plano,Home and lifestyle,55.0,1.0,16-12-2022,12:02:00,Credit card,7.0,0.48,55.0
8204,XF025,Waco,Fashion accessories,21.0,1.0,12-11-2023,15:14:00,Credit card,7.0,0.48,21.0
8205,XF025,Waco,Home and lifestyle,41.0,1.0,02-11-2020,15:08:00,Credit card,5.0,0.48,41.0
8206,XF050,Victoria,Fashion accessories,23.0,1.0,15-12-2023,13:26:00,Ewallet,5.0,0.48,23.0
8207,XF089,Southlake,Home and lifestyle,41.0,2.0,24-12-2021,10:52:00,Credit card,6.0,0.33,82.0
8208,XF050,Victoria,Fashion accessories,31.0,2.0,27-12-2023,11:44:00,Ewallet,3.0,0.48,62.0
8209,XF086,Rosenberg,Home and lifestyle,75.0,2.0,22-12-2022,13:47:00,Credit card,6.0,0.33,150.0
8210,XF074,Weslaco,Fashion accessories,54.0,3.0,19-11-2023,13:04:00,Credit card,3.0,0.33,162.0
8211,XF050,Victoria,Home and lifestyle,82.0,3.0,08-11-2020,08:27:00,Ewallet,5.0,0.48,246.0
8212,XF055,Waxahachie,Fashion accessories,32.0,2.0,25-12-2020,11:03:00,Credit card,4.0,0.33,64.0
8213,XF003,San Antonio,Home and lifestyle,68.0,3.0,09-12-2021,07:52:00,Credit card,4.0,0.48,204.0
8214,XF054,Sherman,Fashion accessories,51.0,1.0,03-11-2022,12:53:00,Credit card,3.0,0.21,51.0
8215,XF054,Sherman,Home and lifestyle,63.0,3.0,29-12-2021,16:12:00,Credit card,4.0,0.21,189.0
8216,XF089,Southlake,Fashion accessories,69.0,2.0,25-11-2021,08:55:00,Credit card,5.0,0.33,138.0
8217,XF056,Rowlett,Home and lifestyle,57.0,2.0,11-12-2021,12:08:00,Credit card,6.0,0.33,114.0
8218,XF030,Richardson,Fashion accessories,23.0,2.0,12-11-2021,09:25:00,Credit card,7.0,0.48,46.0
8219,XF046,Temple,Home and lifestyle,31.0,1.0,29-12-2022,14:15:00,Credit card,3.0,0.48,31.0
8220,XF054,Sherman,Fashion accessories,37.0,1.0,19-12-2023,11:06:00,Credit card,6.0,0.21,37.0
8221,XF087,Waxahachie,Home and lifestyle,62.0,1.0,21-12-2023,09:37:00,Credit card,3.0,0.33,62.0
8222,XF086,Rosenberg,Fashion accessories,71.0,3.0,10-12-2022,09:58:00,Credit card,7.0,0.33,213.0
8223,XF086,Rosenberg,Home and lifestyle,39.0,2.0,26-11-2022,07:07:00,Credit card,5.0,0.33,78.0
8224,XF082,Weslaco,Fashion accessories,22.0,3.0,16-11-2023,16:41:00,Credit card,7.0,0.33,66.0
8225,XF056,Rowlett,Home and lifestyle,24.0,2.0,10-11-2020,08:19:00,Credit card,6.0,0.33,48.0
8226,XF086,Rosenberg,Fashion accessories,71.0,3.0,17-11-2021,13:08:00,Credit card,4.0,0.33,213.0
8227,XF086,Rosenberg,Home and lifestyle,18.0,1.0,18-12-2022,08:24:00,Credit card,6.0,0.33,18.0
8228,XF056,Rowlett,Fashion accessories,15.0,3.0,17-11-2020,10:42:00,Credit card,4.0,0.33,45.0
8229,XF054,Sherman,Home and lifestyle,84.0,3.0,13-11-2022,15:17:00,Credit card,6.0,0.21,252.0
8230,XF054,Sherman,Fashion accessories,19.0,1.0,29-11-2020,11:02:00,Credit card,5.0,0.21,19.0
8231,XF075,San Marcos,Home and lifestyle,16.0,1.0,05-12-2023,15:53:00,Credit card,4.0,0.33,16.0
8232,XF084,Schertz,Fashion accessories,82.0,2.0,12-11-2022,14:05:00,Credit card,4.0,0.33,164.0
8233,XF065,Texas City,Home and lifestyle,81.0,1.0,15-12-2023,10:50:00,Credit card,3.0,0.33,81.0
8234,XF038,Sugar Land,Fashion accessories,59.0,3.0,13-12-2022,11:53:00,Credit card,6.0,0.48,177.0
8235,XF082,Weslaco,Home and lifestyle,48.0,2.0,18-11-2023,12:39:00,Credit card,4.0,0.33,96.0
8236,XF030,Richardson,Fashion accessories,43.0,1.0,14-12-2021,16:21:00,Credit card,6.0,0.48,43.0
8237,XF025,Waco,Home and lifestyle,61.0,2.0,11-12-2021,14:47:00,Credit card,3.0,0.48,122.0
8238,XF025,Waco,Fashion accessories,57.0,3.0,08-11-2020,14:01:00,Credit card,6.0,0.48,171.0
8239,XF029,Round Rock,Home and lifestyle,45.0,1.0,05-12-2023,07:37:00,Credit card,7.0,0.48,45.0
8240,XF030,Richardson,Fashion accessories,32.0,3.0,26-12-2021,06:54:00,Credit card,7.0,0.48,96.0
8241,XF087,Waxahachie,Home and lifestyle,66.0,3.0,05-11-2023,07:11:00,Credit card,6.0,0.33,198.0
8242,XF099,Weatherford,Fashion accessories,74.0,2.0,07-11-2021,14:54:00,Credit card,7.0,0.18,148.0
8243,XF050,Victoria,Home and lifestyle,82.0,3.0,13-11-2021,09:46:00,Ewallet,7.0,0.48,246.0
8244,XF084,Schertz,Fashion accessories,83.0,3.0,19-11-2021,10:52:00,Credit card,6.0,0.33,249.0
8245,XF099,Weatherford,Home and lifestyle,16.0,3.0,12-11-2021,14:27:00,Credit card,7.0,0.18,48.0
8246,XF056,Rowlett,Fashion accessories,31.0,3.0,29-12-2020,11:17:00,Credit card,7.0,0.33,93.0
8247,XF075,San Marcos,Home and lifestyle,47.0,1.0,24-11-2023,13:00:00,Credit card,4.0,0.33,47.0
8248,XF038,Sugar Land,Fashion accessories,60.0,2.0,06-11-2020,16:50:00,Credit card,7.0,0.48,120.0
8249,XF050,Victoria,Home and lifestyle,42.0,2.0,04-12-2020,11:37:00,Ewallet,3.0,0.48,84.0
8250,XF082,Weslaco,Fashion accessories,41.0,1.0,29-12-2021,08:20:00,Credit card,4.0,0.33,41.0
8251,XF055,Waxahachie,Home and lifestyle,34.0,1.0,23-12-2020,16:59:00,Credit card,7.0,0.33,34.0
8252,XF058,Port Arthur,Fashion accessories,34.0,1.0,23-12-2023,10:44:00,Credit card,6.0,0.33,34.0
8253,XF074,Weslaco,Home and lifestyle,54.0,3.0,23-11-2023,11:29:00,Credit card,4.0,0.33,162.0
8254,XF089,Southlake,Fashion accessories,73.0,2.0,26-12-2020,15:19:00,Credit card,3.0,0.33,146.0
8255,XF035,San Angelo,Home and lifestyle,75.0,3.0,29-11-2021,07:26:00,Credit card,5.0,0.48,225.0
8256,XF087,Waxahachie,Fashion accessories,52.0,2.0,18-12-2021,13:23:00,Credit card,6.0,0.33,104.0
8257,XF086,Rosenberg,Home and lifestyle,41.0,1.0,07-12-2020,08:07:00,Credit card,4.0,0.33,41.0
8258,XF089,Southlake,Fashion accessories,81.0,2.0,25-11-2023,08:27:00,Credit card,5.0,0.33,162.0
8259,XF030,Richardson,Home and lifestyle,25.0,1.0,18-11-2021,11:33:00,Credit card,3.0,0.48,25.0
8260,XF030,Richardson,Fashion accessories,82.0,2.0,20-12-2020,07:38:00,Credit card,5.0,0.48,164.0
8261,XF025,Waco,Home and lifestyle,18.0,2.0,26-12-2022,10:49:00,Credit card,7.0,0.48,36.0
8262,XF058,Port Arthur,Fashion accessories,70.0,3.0,28-11-2020,12:50:00,Credit card,3.0,0.33,210.0
8263,XF075,San Marcos,Home and lifestyle,43.0,3.0,29-11-2023,08:19:00,Credit card,6.0,0.33,129.0
8264,XF099,Weatherford,Fashion accessories,30.0,2.0,22-11-2022,10:46:00,Credit card,7.0,0.18,60.0
8265,XF084,Schertz,Home and lifestyle,44.0,3.0,30-11-2022,11:20:00,Credit card,7.0,0.33,132.0
8266,XF065,Texas City,Fashion accessories,15.0,3.0,27-12-2021,08:09:00,Credit card,6.0,0.33,45.0
8267,XF065,Texas City,Home and lifestyle,35.0,2.0,05-12-2023,15:33:00,Credit card,6.0,0.33,70.0
8268,XF074,Weslaco,Fashion accessories,24.0,2.0,03-12-2023,08:39:00,Credit card,5.0,0.33,48.0
8269,XF087,Waxahachie,Home and lifestyle,25.0,2.0,25-12-2023,16:10:00,Credit card,6.0,0.33,50.0
8270,XF054,Sherman,Fashion accessories,36.0,3.0,06-12-2022,07:19:00,Credit card,4.0,0.21,108.0
8271,XF065,Texas City,Home and lifestyle,36.0,2.0,06-12-2020,06:02:00,Credit card,5.0,0.33,72.0
8272,XF050,Victoria,Fashion accessories,82.0,2.0,21-11-2021,06:34:00,Ewallet,6.0,0.48,164.0
8273,XF030,Richardson,Home and lifestyle,23.0,1.0,11-11-2022,08:08:00,Credit card,7.0,0.48,23.0
8274,XF065,Texas City,Fashion accessories,73.0,2.0,07-12-2021,15:21:00,Credit card,3.0,0.33,146.0
8275,XF030,Richardson,Home and lifestyle,25.0,1.0,14-11-2020,11:05:00,Credit card,5.0,0.48,25.0
8276,XF087,Waxahachie,Fashion accessories,48.0,2.0,22-11-2020,07:38:00,Credit card,3.0,0.33,96.0
8277,XF069,Rockwall,Home and lifestyle,34.0,2.0,30-12-2021,10:22:00,Credit card,5.0,0.33,68.0
8278,XF055,Waxahachie,Fashion accessories,59.0,1.0,11-12-2022,06:45:00,Credit card,4.0,0.33,59.0
8279,XF055,Waxahachie,Home and lifestyle,56.0,3.0,27-11-2021,06:03:00,Credit card,5.0,0.33,168.0
8280,XF046,Temple,Fashion accessories,22.0,1.0,01-12-2020,16:41:00,Credit card,4.0,0.48,22.0
8281,XF056,Rowlett,Home and lifestyle,39.0,3.0,01-12-2023,14:41:00,Credit card,7.0,0.33,117.0
8282,XF065,Texas City,Fashion accessories,38.0,2.0,30-12-2023,06:44:00,Credit card,4.0,0.33,76.0
8283,XF086,Rosenberg,Home and lifestyle,22.0,1.0,17-11-2020,14:57:00,Credit card,4.0,0.33,22.0
8284,XF029,Round Rock,Fashion accessories,75.0,3.0,13-12-2021,08:23:00,Credit card,3.0,0.48,225.0
8285,XF075,San Marcos,Home and lifestyle,19.0,3.0,05-12-2022,15:53:00,Credit card,3.0,0.33,57.0
8286,XF054,Sherman,Fashion accessories,38.0,3.0,20-12-2022,12:51:00,Credit card,3.0,0.21,114.0
8287,XF054,Sherman,Home and lifestyle,39.0,3.0,13-11-2020,13:42:00,Credit card,4.0,0.21,117.0
8288,XF003,San Antonio,Fashion accessories,66.0,3.0,08-12-2022,12:42:00,Credit card,6.0,0.48,198.0
8289,XF065,Texas City,Home and lifestyle,81.0,1.0,22-12-2022,15:53:00,Credit card,6.0,0.33,81.0
8290,XF055,Waxahachie,Fashion accessories,41.0,1.0,16-11-2023,12:39:00,Credit card,5.0,0.33,41.0
8291,XF029,Round Rock,Home and lifestyle,56.0,3.0,04-12-2021,12:31:00,Credit card,5.0,0.48,168.0
8292,XF087,Waxahachie,Fashion accessories,35.0,1.0,18-11-2023,07:26:00,Credit card,7.0,0.33,35.0
